dept_name;state;notFound;notMatched
Torrington Police Department;WY;False;False
Charlotte-Mecklenburg Police Department;NC;False;False
DeWitt County Sheriff's Office;IL;False;False
Harris County Constable's Office - Precinct 5;TX;False;False
McCormick County Sheriff's Department;SC;False;False
Gloucester County Sheriff's Office;VA;False;False
Orange Grove Police Department;TX;False;False
United States Department of Defense - Naval Weapons Station Charleston Police;US;False;False
Dover Police Department;DE;False;False
Washington Metropolitan Area Transit Authority Police Department;DC;False;False
Rostraver Township Police Department;PA;False;False
Kannapolis Police Department;NC;False;False
Groton City Police Department;CT;False;False
New Plymouth Police Department;ID;False;False
Texas Judicial District Narcotics Task Force;TX;False;False
Paxton Police Department;MA;False;False
Manistee County Sheriff's Department;MI;False;False
Palos Verdes Estates Police Department;CA;False;False
Lower Township Police Department;NJ;False;False
Clarkston Police Department;GA;False;False
Rice County Sheriff's Department;MN;False;False
Los Angeles County Probation Department;CA;False;False
Morgan County Sheriff's Department;IL;False;False
San Ildefonso Pueblo Tribal Police;TR;False;False
Lilburn Police Department;GA;False;False
Grambling Police Department;LA;False;False
North Carolina Alcohol Law Enforcement Division;NC;False;False
Marathon County Sheriff's Department;WI;False;False
Clinton Police Department;MS;False;False
Illinois Commerce Commission Police;IL;False;False
San Antonio Independent School District Police Department;TX;False;False
Winslow Township Police Department;NJ;False;False
Alabama Public Service Commission;AL;False;False
Muskingum County Sheriff's Department;OH;False;False
East Grand Rapids Department of Public Safety;MI;False;False
Mineral County Sheriff's Office;NV;False;False
San Antonio Park Police Department;TX;False;False
Wisconsin Department of Corrections;WI;False;False
Christiansburg Police Department;VA;False;False
Maries County Sheriff's Department;MO;False;False
Hope Mills Police Department;NC;False;False
Wayne Police Department;NJ;False;False
Putnam County Sheriff's Department;MO;False;False
Alaska Department of Public Safety;AK;False;False
United States Department of Defense - Philadelphia Naval Base Police;US;False;False
La Habra Police Department;CA;False;False
Osceola County Sheriff's Office;FL;False;False
Wythe County Sheriff's Office;VA;False;False
Holt County Sheriff's Department;MO;False;False
Camden County Sheriff's Department;MO;False;False
Grand Haven Department of Public Safety;MI;False;False
Bullhead City Police Department;AZ;False;False
Essex County Department of Corrections;NJ;False;False
Miami-Dade County Department of Corrections and Rehabilitation;FL;False;False
Morris County Juvenile Detention Center;NJ;False;False
Albertville Police Department;AL;False;False
Roseville Police Department;CA;False;False
Haskell County Sheriff's Office;KS;False;False
Oxford Police Department;KS;False;False
Pennsylvania Office of Attorney General;PA;False;False
Oakland Unified School District Police Department;CA;False;False
United States Department of Housing and Urban Development - Office of Inspector General;US;False;False
Camden County Prosecutor's Office;NJ;False;False
Haddon Heights Police Department;NJ;False;False
Fremont County Sheriff's Office;WY;False;False
Coweta Police Department;OK;False;False
Tallulah Police Department;LA;False;False
Randolph County Sheriff's Department;AL;False;False
Franklin Township (Gloucester County) Police Department;NJ;False;False
Fairfield County Sheriff's Office;OH;False;False
Sparks Police Department;NV;False;False
Brea Police Department;CA;False;False
Clovis Police Department;NM;False;False
Montgomery Police Department;LA;False;False
Wildwood Crest Police Department;NJ;False;False
Glendora Police Department;CA;False;False
Cass County Sheriff's Office;MO;False;False
North Carolina State Bureau of Investigation;NC;False;False
Beloit Police Department;KS;False;False
Highlands County Sheriff's Office;FL;False;False
Brooks County Sheriff's Office;TX;False;False
Simi Valley Police Department;CA;False;False
Oglethorpe County Sheriff's Office;GA;False;False
Ola Police Department;AR;False;False
Peralta Community College District Police Department;CA;False;False
Louisville Housing Authority Police Department;KY;False;False
Loudoun County Sheriff's Office;VA;False;False
East Kingston Police Department;NH;False;False
Jupiter Police Department;FL;False;False
Carolina Municipal Police Department;PR;False;False
Teller County Sheriff's Office;CO;False;False
Cotton County Sheriff's Office;OK;False;False
Quapaw Police Department;OK;False;False
North Dakota Game and Fish Enforcement Division;ND;False;False
Garwood Police Department;NJ;False;False
Saluda Police Department;SC;False;False
Co-op City Department of Public Safety;NY;False;False
Baldwin County Sheriff's Office;GA;False;False
Forest Park Police Department;GA;False;False
Cannon County Sheriff's Department;TN;False;False
Jasper County Constable's Office - Precinct 5;TX;False;False
Tulane University Police Department;LA;False;False
St. Joseph Police Department;MN;False;False
Gilmer County Sheriff's Office;GA;False;False
Habersham County Sheriff's Office;GA;False;False
Warrenton Police Department;OR;False;False
Youngstown State University Police Department;OH;False;False
Watford City Police Department;ND;False;False
Eastchester Police Department;NY;False;False
Los Angeles County Department of Coroner;CA;False;False
United States Department of Commerce - Office of Security;US;False;False
Farmington Police Department;AR;False;False
Oakboro Police Department;NC;False;False
North Dakota Youth Correctional Center;ND;False;False
Winchester Police Department;TN;False;False
Cresson Borough Police Department;PA;False;False
Grenada County Sheriff's Department;MS;False;False
Puerto Rico Commonwealth Marshal's Office;PR;False;False
Coldwater Police Department;OH;False;False
Placentia Police Department;CA;False;False
Mobile Court Police Department;AL;False;False
Monroeville Police Department;AL;False;False
Jonesville Police Department;NC;False;False
Ingham County Sheriff's Office;MI;False;False
Fountain Inn Police Department;SC;False;False
Giddings Police Department;TX;False;False
Fulton County Sheriff's Office;OH;False;False
Barry County Sheriff's Office;MO;False;False
Moore County Sheriff's Office;TX;False;False
Whitfield County Sheriff's Office;GA;False;False
Monmouth County Sheriff's Office;NJ;False;False
Shannon Police Department;MS;False;False
Bentonville Police Department;AR;False;False
Spanish Fork City Police Department;UT;False;False
Ohio State University Police Department;OH;False;False
Iberia Police Department;MO;False;False
Dallas / Fort Worth International Airport Police Department;TX;False;False
Rocky Ripple Police Department;IN;False;False
Jefferson Davis County Sheriff's Department;MS;False;False
Hinesville Police Department;GA;False;False
Higginson Police Department;AR;False;False
New Middletown Police Department;OH;False;False
Suffolk County Sheriff's Department;MA;False;False
Walden Police Department;TN;False;False
Allen County Adult Probation Department;IN;False;False
Frontier County Sheriff's Office;NE;False;False
Granby Department of Police Services;CT;False;False
East Jefferson Levee District Police Department;LA;False;False
Morrisville Police Department;NC;False;False
North Harris Montgomery Community College District Police Department;TX;False;False
Middleton Police Department;MA;False;False
Richmond County Board of Education Public Safety;GA;False;False
Sharpsburg Police Department;NC;False;False
Sebastian County Sheriff's Office;AR;False;False
Andover Township Police Department;NJ;False;False
Allen County Sheriff's Department;IN;False;False
Tuxedo Park Village Police Department;NY;False;False
Ravalli County Sheriff's Department;MT;False;False
Epsom Police Department;NH;False;False
Howard City Police Department;MI;False;False
Carter County Sheriff's Department;KY;False;False
Rich Hill Police Department;MO;False;False
McLean County Coroner's Office;IL;False;False
Boise Police Department;ID;False;False
Markham Police Department;IL;False;False
Norfolk Southern Railroad Police Department;RR;False;False
Polk County Sheriff's Department;MO;False;False
Cross Plains Police Department;TN;False;False
Bradley Police Department;IL;False;False
Lyndhurst Police Department;OH;False;False
Davidson Police Department;NC;False;False
North Lauderdale Police Department;FL;False;False
Centerville Police Department;OH;False;False
Sheridan Police Department;AR;False;False
Virgin Islands Office of the Superior Court Marshal;VI;False;False
San Antonio Department of Code Compliance;TX;False;False
Lee County Sheriff's Department;MS;False;False
Haines City Police Department;FL;False;False
Ventura Port District Harbor Patrol;CA;False;False
Bald Knob Police Department;AR;False;False
